"tau_k","epsilon","seed","out_S1","alpha_S1","out_S2","alpha_S2","out_S3","alpha_S3","out_S4","alpha_S4","out_S5","alpha_S5","out_S6","alpha_S6","out_S7","alpha_S7","out_S8","alpha_S8","out_S9","alpha_S9","gini_g1_S5","gini_g1_S8","fwd_vs_myo_P","fwd_vs_myo_PG","fwd_vs_myo_PS","signal_myo","signal_fwd","seed_myo","seed_fwd","optimal_vs_naive"
0.1,0.95,35,95.8401000574397,NA,124.728836868965,0.5,121.834181672858,0.5,126.071528727476,0.5,147.337008966043,0.5,126.946630170728,0.5,128.808962305804,0.5,146.08045740706,0.5,126.650663902521,0.5,0.492631578947369,0.543157894736842,2.73743357832707,-1.25655155898289,-0.295966268206158,21.2654802385668,17.2714951012568,0.875101443251111,-2.15829840328212,24.2462757342025
0.1,0.95,36,94.2236076988015,NA,118.978558837429,0.5,116.500423811989,0.5,121.115083075451,0.5,123.383049131852,0.5,119.904333304293,0.5,121.477374002847,0.5,123.678192006603,0.5,119.989583976803,0.5,0.343703703703704,0.275151515151515,0.36229092739535,0.295142874751022,0.0852506725099715,2.26796605640072,2.2008180037564,-1.21074977115855,-1.48779002604392,7.17776819461376
0.1,0.95,37,88.7988510613502,NA,115.472655398898,0.5,110.343599712252,0.5,114.425920319572,0.5,119.157270005253,0.5,115.637719863837,0.5,115.57271485652,0.5,119.166757889956,0.5,114.823802778878,0.5,0.268387096774193,0.225882352941177,1.14679453694815,0.00948788470296336,-0.81391708495886,4.73134968568105,3.59404303343587,1.21179954426522,-0.748912077641791,8.82315817770352
0.1,0.95,38,90.4767978542671,NA,114.470573673772,0.5,109.865804976613,0.5,115.919065311728,0.5,118.682717086322,0.5,115.182592873903,0.5,116.098662470777,0.5,118.294927569247,0.5,115.753483099135,0.5,0.259354838709677,0.225142857142857,0.17959715904837,-0.38778951707549,0.57089022523239,2.76365177459392,2.19626509847006,-0.73647243782581,-0.345179371641791,8.42912259263369
0.1,0.95,39,84.624755145556,NA,109.548331552293,0.5,106.457513599692,0.5,110.417369249519,0.5,114.563896332663,0.5,109.125088033112,0.5,110.204807255361,0.5,114.494895669915,0.5,109.195756312,0.5,0.32,0.276470588235294,-0.212561994157923,-0.0690006627473991,0.070668278887922,4.14652708314368,4.2900884145542,-1.29228121640656,-1.00905094336072,8.03738207022337
0.1,0.95,40,90.5144391291801,NA,116.096437394581,0.5,112.670159715385,0.5,117.038636124129,0.5,123.19670129347,0.5,116.647816577794,0.5,117.155243409434,0.5,123.0407876802,0.5,116.879359270882,0.5,0.382608695652174,0.351111111111111,0.116607285304582,-0.155913613270371,0.231542693087633,6.15806516934057,5.88554427076562,-0.39081954633501,-0.275884138551959,10.3706279648145
0.1,0.95,41,92.6963144706907,NA,125.294648857568,0.5,124.659012605632,0.5,125.722808483879,0.5,137.205911011821,0.5,124.627419149169,0.5,124.474073395965,0.5,137.428653451648,0.5,126.28418859681,0.5,0.43764705882353,0.426666666666667,-1.24873508791437,0.222742439827613,1.65676944764175,11.4831025279414,12.9545800556833,-1.09538933471083,1.81011520084529,12.769640846016
0.1,0.95,42,92.2296810237149,NA,125.367884520065,0.5,122.399027126089,0.5,127.996876433287,0.5,135.641641746717,0.5,127.306182415375,0.5,126.815570568316,0.5,135.748577124249,0.5,126.898439190162,0.5,0.338947368421053,0.321739130434783,-1.18130586497136,0.106935377532068,-0.407743225212982,7.64476531342918,8.93300655593261,-0.690694017912733,0.0828686218456482,13.3495499981593
0.1,0.95,43,88.8782271075106,NA,114.831186291711,0.5,112.594399694259,0.5,115.636368385148,0.5,119.916624948633,0.5,114.870631838264,0.5,115.757700926557,0.5,119.610310479064,0.5,115.217538295641,0.5,0.422608695652174,0.305,0.121332541409132,-0.30631446956825,0.346906457377216,4.28025656348446,3.85260955250708,-0.765736546884654,-0.540162630916569,7.01591078480513
0.1,0.95,44,91.7825407948364,NA,115.146721805653,0.5,110.756780111261,0.5,117.270554967114,0.5,132.333752445845,0.5,116.329670427858,0.5,116.004965049113,0.5,131.53122777777,0.5,117.617652044759,0.5,0.527619047619048,0.425185185185185,-1.2655899180008,-0.802524668074881,1.28798161690135,15.0631974787312,15.5262627286571,-0.940884539256288,1.61268699564586,20.774447666509
0.1,0.95,45,95.7780946623764,NA,119.899729077886,0.5,115.351225189386,0.5,121.955822030181,0.5,161.678915734698,0.5,120.06617485514,0.5,121.250528806773,0.5,149.110757865858,0.5,121.409563675742,0.5,0.6,0.628,-0.705293223408461,-12.5681578688396,1.34338882060223,39.7230937045164,27.8602290590852,-1.88964717504163,0.159034868969059,33.7595326764718
0.1,0.95,46,90.0334443872856,NA,117.644549047083,0.5,114.534314535256,0.5,119.681313202551,0.5,127.399064100211,0.5,119.11626220009,0.5,118.79862993632,0.5,127.241323291874,0.5,119.273886494191,0.5,0.448421052631579,0.427272727272727,-0.882683266230501,-0.157740808336072,0.157624294100543,7.7177508976598,8.44269335555423,-0.565051002460748,0.475256557870296,12.7070087566182
0.1,0.95,47,85.5287448514076,NA,114.252201064065,0.5,111.966626718031,0.5,115.329178473599,0.5,123.077675352338,0.5,114.521919572593,0.5,115.818550130829,0.5,122.922402691267,0.5,113.749790848026,0.5,0.418181818181818,0.342857142857143,0.489371657230052,-0.155272661070995,-0.772128724567409,7.74849687873947,7.10385256043843,-0.807258901005767,-2.06875928280323,10.955775973236
0.1,0.95,48,91.082546959511,NA,118.747409258762,0.5,114.790055195125,0.5,119.034031751244,0.5,129.100256468017,0.5,118.227202139487,0.5,120.292752585889,0.5,128.935019170149,0.5,119.433153364052,0.5,0.48,0.426086956521739,1.25872083464462,-0.165237297867975,1.20595122456479,10.0662247167725,8.64226658425993,-0.80682961175674,-0.859599221836575,14.1449639750235
0.1,0.95,49,90.4319316941373,NA,117.700332261782,0.5,114.02370405673,0.5,120.753259139934,0.5,129.485574724679,0.5,119.236960659737,0.5,121.408269974205,0.5,129.624250469566,0.5,119.84712763428,0.5,0.424,0.412727272727273,0.65501083427192,0.138675744887109,0.610166974543304,8.73231558474505,8.21598049536024,-1.51629848019685,-1.56114233992547,15.6005464128353
0.1,0.95,50,86.2656537543993,NA,110.446055922108,0.5,105.121164296556,0.5,111.817758960102,0.5,114.570448486941,0.5,111.949922696437,0.5,111.850558865853,0.5,114.343185280897,0.5,111.883086893433,0.5,0.254117647058824,0.19578947368421,0.0327999057513324,-0.227263206043517,-0.0668358030041105,2.75268952683894,2.49262641504409,0.132163736335485,0.0325280275800424,9.22202098434178
1,0.95,1,88.2658210382565,NA,116.349439557045,0.5,113.21063126312,0.5,117.343476834685,0.5,121.360242387113,0.5,116.729007743905,0.5,116.732300878528,0.5,121.145580371923,0.5,116.662188158802,0.5,0.333333333333333,0.270857142857143,-0.611175956156842,-0.214662015189717,-0.0668195851032465,4.0167655524277,4.41327949339482,-0.61446909077992,-0.0701127197263247,7.93494910880307
1,0.95,2,94.5268856764112,NA,123.221118322794,0.5,120.456649214762,0.5,123.303676681555,0.5,129.578332407479,0.5,124.114458905212,0.5,124.219384705371,0.5,129.452381672229,0.5,124.169262591319,0.5,0.371851851851852,0.304242424242424,0.915708023816677,-0.125950735250456,0.0548036861078458,6.27465572592448,5.23299696685734,0.810782223656815,-0.0501221140520158,8.9957324574666
1,0.95,3,86.3541578252522,NA,110.385766253294,0.5,103.440636378222,0.5,111.522738005137,0.5,112.539113543665,0.5,110.468431384328,0.5,111.331809491942,0.5,112.454975861718,0.5,110.373947880169,0.5,0.145714285714286,0.110909090909091,-0.190928513195672,-0.0841376819471265,-0.0944835041586884,1.0163755385279,1.12316636977644,-1.05430662080931,-0.95786161177233,9.0143394834966
1,0.95,4,97.6225801297228,NA,127.643568823336,0.5,127.415787971591,0.5,127.261518024503,0.5,138.934230930508,0.5,128.263099295301,0.5,127.162004872644,0.5,138.901164455833,0.5,127.563972522555,0.5,0.471304347826087,0.407407407407407,-0.0995131518588295,-0.0330664746743992,-0.699126772745984,11.6727129060046,11.739159583189,1.00158127079797,0.401967649910816,11.4853764842423
1,0.95,5,94.4480096336584,NA,119.850662265954,0.5,117.465779305915,0.5,121.669228788819,0.5,126.137893841845,0.5,122.043962135045,0.5,121.204618508683,0.5,125.995379022213,0.5,121.250035691225,0.5,0.270588235294118,0.252571428571429,-0.464610280135787,-0.142514819631259,-0.793926443819714,4.46866505302567,4.7907605135302,0.37473334622571,0.0454171825417831,8.52959971629845
1,0.95,6,102.723047841373,NA,133.339022316023,0.5,133.574125247879,0.5,135.843418224199,0.5,141.844593272365,0.5,134.352357851712,0.5,135.078954026108,0.5,141.560140821693,0.5,134.741986549022,0.5,0.3824,0.371428571428571,-0.764464198090565,-0.284452450671949,0.389628697309547,6.00117504816629,6.4811867955849,-1.49106037248649,-0.336967477086375,7.98601557381434
1,0.95,7,89.7624138017381,NA,121.181126508513,0.5,119.639581403429,0.5,123.950454592336,0.5,139.308350945041,0.5,123.055221228422,0.5,123.683030958641,0.5,139.529365616103,0.5,124.282238536545,0.5,0.408,0.447272727272727,-0.267423633695401,0.221014671062875,1.22701730812248,15.3578963527046,15.8463346574629,-0.895233363913718,0.599207577904167,19.8897842126747
1,0.95,8,87.0618666114523,NA,115.156656761188,0.5,113.292022956131,0.5,115.561598611136,0.5,120.993973612172,0.5,114.295558277929,0.5,115.44713550743,0.5,120.712621904372,0.5,114.921391201088,0.5,0.31375,0.251111111111111,-0.114463103706143,-0.281351707800326,0.625832923158896,5.43237500103621,5.26548639694202,-1.26604033320682,-0.525744306341778,7.42059894824095
1,0.95,9,88.22919247162,NA,118.237861279937,0.5,114.653962633897,0.5,121.611349658651,0.5,130.526150677496,0.5,119.74568716337,0.5,121.427666209218,0.5,130.25204296263,0.5,122.042335228981,0.5,0.418333333333333,0.379259259259259,-0.18368344943292,-0.274107714865494,2.29664806561102,8.91480101884483,8.82437675341225,-1.86566249528133,0.614669019762616,15.5980803287329
1,0.95,10,78.9956328503657,NA,105.946055304439,0.5,102.225996766239,0.5,106.301954621698,0.5,107.917796689187,0.5,106.113974026363,0.5,105.615425754426,0.5,107.777740206217,0.5,106.377475654498,0.5,0.168780487804878,0.096888888888889,-0.686528867271932,-0.140056482969385,0.263501628135458,1.61584206748927,2.16231445179181,-0.187980595334864,0.762049900072526,5.55174343997872
1,0.95,11,76.9549860992773,NA,102.796897740098,0.5,96.9784685619745,0.5,102.498275695527,0.5,103.421104970354,0.5,102.010490620512,0.5,102.235829239617,0.5,103.4924359187,0.5,101.411220186675,0.5,0.130232558139535,0.077391304347826,-0.262446455909313,0.0713309483468123,-0.599270433837248,0.922829274826981,1.25660667908311,-0.487785075014628,-0.824609052942563,6.51396735672598
1,0.95,12,84.9102197909444,NA,111.40802988419,0.5,107.634950598479,0.5,112.688363496858,0.5,115.985452365345,0.5,112.252446113787,0.5,112.946131646313,0.5,116.041163492629,0.5,112.589653816509,0.5,0.301176470588235,0.245405405405406,0.257768149455444,0.0557111272837432,0.337207702722083,3.29708886848698,3.09503184631528,-0.435917383071214,-0.356477829804575,8.4062128941494
1,0.95,13,89.2794454552676,NA,116.452722137761,0.5,112.935587195353,0.5,117.691758759227,0.5,120.658989113291,0.5,117.12982859798,0.5,117.798951282375,0.5,120.41548645483,0.5,117.727928601249,0.5,0.265142857142857,0.241111111111111,0.107192523148584,-0.243502658461139,0.598100003269039,2.96723035406448,2.61653517245476,-0.561930161246238,-0.0710226811257826,7.47989925947671
1,0.95,14,89.1409595868278,NA,119.355405959557,0.5,114.756419732996,0.5,118.978206123988,0.5,124.147851427518,0.5,119.399588439668,0.5,119.283478362243,0.5,124.228987881587,0.5,118.990173217441,0.5,0.332903225806452,0.287058823529412,0.305272238255114,0.0811364540685844,-0.409415222226698,5.1696453035303,4.94550951934377,0.421382315679708,-0.293305144802105,9.47256814859135
1,0.95,15,104.61586902368,NA,129.607905890103,0.5,125.950597645227,0.5,130.366272604379,0.5,135.075907150644,0.5,130.130799688537,0.5,129.840070999354,0.5,134.895574986188,0.5,130.211832597316,0.5,0.294545454545455,0.266285714285714,-0.52620160502525,-0.180332164456104,0.081032908779548,4.70963454626522,5.05550398683437,-0.235472915842649,0.371761597962148,8.9449773409613
1,0.95,16,94.462526557865,NA,121.846111173959,0.5,116.820574673036,0.5,122.285369567282,0.5,127.140048767567,0.5,121.867912957347,0.5,121.743177882946,0.5,126.453197912566,0.5,122.45202215676,0.5,0.299393939393939,0.235675675675676,-0.54219168433626,-0.686850855000714,0.584109199413092,4.85467920028478,4.71002002962032,-0.417456609934817,0.708844273814535,9.63262323953055
1,0.95,17,86.5999834273785,NA,116.549515355835,0.5,111.127352544105,0.5,117.114228809673,0.5,120.668839488313,0.5,116.990300336925,0.5,116.813814179699,0.5,121.031132780191,0.5,116.28769143372,0.5,0.258064516129032,0.207777777777778,-0.300414629974398,0.362293291877904,-0.702608903204663,3.55461067864019,4.21731860049249,-0.123928472748446,-0.526122745978711,9.90378023608589
1,0.95,18,87.4765686560624,NA,113.504417507434,0.5,111.18741013571,0.5,115.410095568155,0.5,121.293917007072,0.5,115.086465715645,0.5,115.049076628165,0.5,121.06067941074,0.5,116.291462175494,0.5,0.33,0.277714285714286,-0.361018939990132,-0.23323759633206,1.20499645984931,5.88382143891727,6.01160278257534,-0.323629852509953,1.24238554732949,9.87326927503003
1,0.95,19,100.347042498307,NA,125.666191187423,0.5,121.996591062746,0.5,126.658954923341,0.5,128.359068959382,0.5,126.554148816084,0.5,127.490229234132,0.5,128.150140159839,0.5,127.154228365394,0.5,0.236666666666667,0.208421052631579,0.831274310791542,-0.208928799543571,0.60007954931028,1.70011403604144,0.659910925706328,-0.104806107256721,-0.336000868737983,6.15354909709242
1,0.95,20,85.2987540481774,NA,112.930760632412,0.5,110.191961930668,0.5,114.615089800523,0.5,122.56522126375,0.5,114.521345746742,0.5,114.195919423886,0.5,122.368225594006,0.5,112.783827751921,0.5,0.4528,0.32,-0.419170376637382,-0.196995669743615,-1.73751799482123,7.95013146322668,8.17230617012045,-0.093744053781009,-1.41209167196486,12.1762636633382
1,0.95,21,99.2859732921194,NA,126.151584231082,0.5,123.35910864599,0.5,129.117818401903,0.5,135.388053623532,0.5,128.085437724234,0.5,127.660710887154,0.5,134.841634263223,0.5,128.47916692087,0.5,0.4304,0.388571428571429,-1.45710751474881,-0.546419360309102,0.39372919663586,6.27023522162844,7.18092337606815,-1.03238067766893,0.818456033715748,11.4825256172323
1,0.95,22,87.3840832131402,NA,115.108171489517,0.5,116.438605000966,0.5,117.597161700719,0.5,130.780754103418,0.5,116.948165893575,0.5,117.849254234143,0.5,130.131941336658,0.5,115.885862126393,0.5,0.554666666666667,0.522105263157895,0.252092533423436,-0.648812766760045,-1.0623037671823,13.1835924026989,12.2826871025154,-0.648995807144203,-1.96339210774994,13.6933363356918
1,0.95,23,98.8317721155403,NA,127.757642048282,0.5,127.008020505697,0.5,129.180956363641,0.5,137.715320205399,0.5,129.136310072971,0.5,128.401301795944,0.5,137.564013239687,0.5,128.599053371658,0.5,0.485454545454546,0.453333333333333,-0.779654567696724,-0.15130696571228,-0.537256701313026,8.53436384175848,9.16271144374292,-0.0446462906695615,0.197751575714136,10.5559927339899
1,0.95,24,88.880548381235,NA,113.61121112859,0.5,109.652904334569,0.5,114.779257084501,0.5,117.486692282172,0.5,114.837763018611,0.5,114.743234760026,0.5,117.18704260142,0.5,113.897500297902,0.5,0.210526315789474,0.160975609756097,-0.0360223244747431,-0.299649680751997,-0.940262720708915,2.70743519767075,2.44380784139349,0.058505934109462,-0.84573446212471,7.53413826685045
1,0.95,25,81.9611235729405,NA,109.802066036795,0.5,105.706290788438,0.5,110.383474311771,0.5,118.611212885011,0.5,109.301073684106,0.5,109.732466936353,0.5,118.347693941755,0.5,107.684263687283,0.5,0.419259259259259,0.296470588235294,-0.651007375417777,-0.263518943255846,-1.61680999682312,8.22773857323975,8.61522700540168,-1.08240062766509,-2.04820324907044,12.6414031533167
1,0.95,26,97.1502603802456,NA,126.168571254999,0.5,126.778607829356,0.499999999999999,128.279566821872,0.5,141.464522790768,0.5,128.195064397154,0.5,127.70969195222,0.5,141.443389524232,0.5,126.88392740163,0.5,0.581538461538462,0.528421052631579,-0.569874869651144,-0.0211332665360828,-1.31113699552336,13.1849559688966,13.7336975720117,-0.0845024247177548,-0.825764550589966,14.6647816948766
1,0.95,27,89.2059829941464,NA,114.181495374764,0.5,112.663076846691,0.5,115.421748974088,0.5,122.820682891674,0.5,115.921895741061,0.5,116.321493614043,0.5,122.377434011229,0.5,116.27787956483,0.5,0.336,0.28969696969697,0.899744639955017,-0.443248880445381,0.355983823769606,7.39893391758615,6.05594039718575,0.500146766972293,-0.0436140492131187,9.71435716453789
1,0.95,28,88.1861546490005,NA,114.918572961557,0.5,112.337434052879,0.5,116.384374140792,0.5,118.809317398901,0.5,115.309375838138,0.5,115.999470942908,0.5,119.090834282217,0.5,115.101766748408,0.5,0.208421052631579,0.173,-0.384903197884356,0.281516883315987,-0.207609089729829,2.42494325810922,3.09136333930957,-1.07499830265445,-0.897704194499923,6.7534002293387
1,0.95,29,85.229692233658,NA,115.389068783653,0.5,114.766362849392,0.499999999999999,117.04058130091,0.5,124.383089021987,0.5,116.378260855777,0.5,116.588748407747,0.5,124.302738727927,0.5,118.056575486666,0.5,0.4016,0.36,-0.451832893163029,-0.0803502940599685,1.67831463088964,7.34250772107742,7.71399032018049,-0.66232044513329,1.46782707891938,9.53637587853525
1,0.95,30,84.077440863156,NA,109.711878836847,0.5,105.419451383185,0.5,112.064659589008,0.5,113.929483302291,0.5,112.153800185776,0.5,111.933061941018,0.5,113.920897671217,0.5,111.703563431893,0.5,0.254444444444444,0.217894736842105,-0.131597647989935,-0.00858563107368582,-0.450236753883829,1.86482371328327,1.98783573019952,0.0891405967687859,-0.229498509125108,8.50144628803248
1,0.95,31,84.0095898708584,NA,110.048727054828,0.5,104.126664636933,0.5,110.454478135348,0.5,112.70121192241,0.5,109.752206893966,0.5,110.979215240261,0.5,112.981869374316,0.5,110.324082073886,0.5,0.207368421052631,0.171,0.524737104913328,0.280657451906194,0.571875179920227,2.2467337870621,2.00265413405496,-0.702271241381737,-0.655133166374839,8.8552047373832
1,0.95,32,92.8649955215508,NA,123.663233517405,0.5,117.661935027348,0.5,125.529325400898,0.5,130.111042093208,0.5,125.072465886955,0.5,124.381717646959,0.5,130.141431622017,0.5,124.746429649134,0.5,0.406153846153846,0.346666666666666,-1.14760775393881,0.0303895288096214,-0.326036237821086,4.58171669230956,5.75971397505799,-0.456859513943243,0.364712002174485,12.4794965946699
1,0.95,33,92.4529531854884,NA,118.94905359293,0.5,116.862449986229,0.5,119.69177399595,0.5,121.039299343785,0.5,119.527514455747,0.5,118.73840452265,0.5,121.157606771168,0.5,117.927839556636,0.5,0.30375,0.262857142857143,-0.953369473299929,0.118307427383286,-1.59967489911126,1.34752534783524,2.41920224851846,-0.164259540202067,-0.810564966013402,4.29515678493951
